source,text,url,predicted_sentiment,sentiment_score
Newsdata.io,"Finmo Redefines the Treasury Landscape with a Brand Built Around ""Connected Financial Intelligence and Control"". SINGAPORE, Nov. 11, 2025 /PRNewswire/ -- Finmo today announced the launch of its new brand identity and positioning centred on Connected Financial Intelligence and Control for the Modern CFO. The refreshed brand marks Finmo's evolution into a comprehensive Treasury Management System (TMS) - a unified platform that connects a company's global financial infrastructure, powering real-time cash visibility, seamless money movement, and intelligent treasury automation.David Hanna, Chief Executive Officer and Co-Founder at Finmo said: ""For today's CFO, finance is all about insight and foresight - anticipating challenges and responding with confidence. With Finmo's platform, we give finance leaders a powerful ""second sight""; the clarity to forecast outcomes, navigate uncertainty, and command greater strategic influence.At the heart of Finmo's evolution is its 4Cs framework - Connect, Control, Command, and Create - the foundation of a modern, connected treasury. By unifying these pillars together into one intelligent platform, Finmo gives finance teams a unified view of their entire financial landscape, sharper forecasting accuracy, and the agility to optimise liquidity and working capital in real time.Mansi Chopra, Chief Marketing Officer at Finmo, said: ""CFO expectations have evolved. In a world that moves fast, they want to complete their morning review in moments, with the intelligence, integration, and instant visibility to manage everything and see their entire treasury in one place. Our rebrand reflects that shift. Finmo gives CFOs instant visibility, automated control, and intelligent execution - turning the daily treasury review from hours into moments. Because in finance, control begins with clarity, and you can't manage what you can't see.""Finmo's platform brings this vision to life by unifying banks, ERPs, accounting systems, and payment gateways in one secure environment. Finance teams gain real-time cash and liquidity visibility, automated reconciliation, scalable cross-border payments, and proactive FX management - all in one place. The result: a smarter, connected treasury that doesn't just track financial activity - it drives it.About Finmo Finmo is a global fintech company transforming how modern finance teams manage cash and treasury operations.Founded by David Hanna, Akhil Nigam, Richard Oh, Raj Vimal Chopra, and Thomas Kang, Finmo is purpose-built for today's cross-border businesses. Our Treasury Management System delivers connected financial intelligence by bringing together data from bank accounts, accounting platforms, ERP systems, and other financial tools, giving CFOs real-time visibility, control, and foresight.Beyond insights, Finmo empowers action. Through our global payments network and cash management offerings, finance teams can move money, optimize liquidity, and manage FX risk, all within a single intelligent platform. The result: businesses act faster, scale smarter, and operate with confidence in an increasingly interconnected economy.Trusted by leading enterprises and fintechs, Finmo is licensed in key markets including Singapore, Australia, New Zealand, Canada, the U.S. and the UK. We are committed to building a faster, smarter, and more resilient financial infrastructure for the digital economy.For more details, visit: https://finmo.netMedia ContactSylvia McKaige, Salween Group, Finmo@salweengroup.com",https://www.manilatimes.net/2025/11/11/tmt-newswire/pr-newswire/finmo-redefines-the-treasury-landscape-with-a-brand-built-around-connected-financial-intelligence-and-control/2220674,Positive,0.91
Newsdata.io,"China Eastern Launches Shanghai–Auckland–Buenos Aires Route on Dec 4 as China’s Winter–Spring International Flights Rise 10.8%. China Eastern Launches Shanghai–Auckland–Buenos Aires Route on Dec 4 as China’s Winter–Spring International Flights Rise 10.8%China Eastern Launches Shanghai–Auckland–Buenos Aires Route on Dec 4 as China’s Winter–Spring International Flights Rise 10.8 %. This landmark route marks a new era of long-haul travel that brings East Asia, Oceania, and South America closer than ever before.The post China Eastern Launches Shanghai–Auckland–Buenos Aires Route on Dec 4 as China’s Winter–Spring International Flights Rise 10.8% appeared first on Travel And Tour World.",https://www.travelandtourworld.com/news/article/china-eastern-launches-shanghai-auckland-buenos-aires-route-on-dec-4-as-chinas-winter-spring-international-flights-rise-10-8/,Positive,0.9
Newsdata.io,I've covered every Click Frenzy sale in the last three years – these are the 30+ deals I'd recommend right now. Click Frenzy is back for another round of deals over the next four days – these are the best discounts I've found so far,https://www.techradar.com/live/news/click-frenzy-november-main-event-2025,Positive,0.85
Newsdata.io,"How IITA’s Innovations Are Helping Nigerian Farmers Boost Food Security. As Nigeria continues to grapple with rising food prices, declining productivity, and climate-related challenges, one organisation remains at the centre of finding scientific and practical solutions for farmers—the International Institute...The post How IITA’s Innovations Are Helping Nigerian Farmers Boost Food Security appeared first on Independent Newspaper Nigeria.",https://independent.ng/how-iitas-innovations-are-helping-nigerian-farmers-boost-food-security/,Positive,0.75
Newsdata.io,"QUALCOMM (NASDAQ:QCOM) CAO Sells $35,092.61 in Stock. QUALCOMM Incorporated (NASDAQ:QCOM – Get Free Report) CAO Patricia Grech sold 203 shares of the business’s stock in a transaction on Friday, November 7th. The stock was sold at an average price of $172.87, for a total value of $35,092.61. The transaction was disclosed in a document filed with the Securities & Exchange Commission, which [...]",https://www.themarketsdaily.com/2025/11/11/qualcomm-nasdaqqcom-cao-sells-35092-61-in-stock.html,Neutral,0.0
Newsdata.io,"Pa. Sen. Dave McCormick welcomes New Yorkers looking to flee Zohran Mamdani — and ‘losing football teams’. ""Forget about the high taxes, the socialists, the losing football teams. If you're looking for a change of scenery, all you have to do is head west on I-80. The Keystone State is calling. Come on down.""",https://nypost.com/2025/11/10/us-news/pa-sen-dave-mccormick-welcomes-new-yorkers-looking-to-flee-zohran-mamdani-and-losing-football-teams-the-keystone-state-is-calling/,Positive,0.85
Newsdata.io,"Globus Medical (NYSE:GMED) Director Ann Rhoads Sells 2,000 Shares. Globus Medical, Inc. (NYSE:GMED – Get Free Report) Director Ann Rhoads sold 2,000 shares of the company’s stock in a transaction that occurred on Monday, November 10th. The stock was sold at an average price of $85.00, for a total value of $170,000.00. Following the completion of the sale, the director owned 15,384 shares of [...]",https://www.thelincolnianonline.com/2025/11/10/globus-medical-nysegmed-director-ann-rhoads-sells-2000-shares.html,Neutral,0.0
Newsdata.io,"Hilary Duff insists Disney weren't ""willing"" to embrace Lizzie McGuire in her 30s. The 38-year-old actress has opened up on the planned revival of her beloved Disney Channel show, which was scrapped in late 2020 over creative differences between the star and producers.",https://home.nzcity.co.nz/news/article.aspx?id=433676,Negative,-0.75
Newsdata.io,"GTA 6 delayed to late 2026- here's what this means for PC gamers. Grand Theft Auto 6 faces a delay until late 2026 for consoles. This announcement raises concerns for PC gamers. Historically, PC versions launch over a year after console releases. This could mean a wait until late 2027 or even 2029 for the PC edition. Players hope for a well-optimized PC experience after such a prolonged wait.",https://economictimes.indiatimes.com/news/international/us/gta-6-delayed-to-late-2026-heres-what-this-means-for-pc-gamers/articleshow/125236162.cms,Negative,-0.65
Newsdata.io,"DIVEVOLK Breaks Underwater Silence: Announces SeaLink Real-Time Data Transmitter Launch at DEMA 2025. ORLANDO, Fla., Nov. 10, 2025 (GLOBE NEWSWIRE) -- DIVEVOLK, a leader in innovative underwater smartphone technology, today announced the official launch of SeaLink, a revolutionary underwater smartphone data transmitter. This groundbreaking system eliminates the long-standing signal blackout for divers, enabling real-time live streaming, two-way video calls, and full mobile app access at depths of up to 30 meters (approx. 100 ft).The official debut and live demonstrations of the SeaLink system will be the centerpiece of DIVEVOLK's presence at DEMA Show 2025, from November 11-14 in Orlando, Florida, at Booth #658.SeaLink bridges the final communication gap between the surface and the underwater world. It operates via a floating Surface Processing Unit (CPU) that captures 4G cellular signals and transmits them through a specialized 30-meter, lightweight data cable to the Underwater Communication Operation Terminal, which houses the diver's smartphone in a SeaTouch waterproof housing. This provides a stable, high-speed data connection, finally moving underwater operations from ""record and wait"" to ""share it live.""Transforming Underwater Operations and Content CreationSeaLink is poised to revolutionize multiple industries by unlocking real-time data flow. For content creators and media, it enables live broadcasts directly to platforms like YouTube, Instagram, and TikTok from ...Full story available on Benzinga.com",https://www.benzinga.com/pressreleases/25/11/g48770509/divevolk-breaks-underwater-silence-announces-sealink-real-time-data-transmitter-launch-at-dema-202,Positive,0.92
Newsdata.io,"Trading ideas: IHH Healthcare, Ramssol, SD Guthrie, Maybank, SunREIT, Mah Sing, F&N, AYS, Divfex, Genting, Farmiera, Hup Seng Industries, MR DIY. KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia. Read full story",https://www.thestar.com.my/business/business-news/2025/11/11/trading-ideas-ihh-healthcare-ramssol-sd-guthrie-maybank-sunreit-mah-sing-fn-ays-divfex-genting-farmiera-hup-seng-industries-mr-diy,Neutral,0.0
Newsdata.io,"Grupo Clarín Announces Nine Months and Third Quarter 2025 Results. BUENOS AIRES, ARGENTINA / ACCESS Newswire / November 10, 2025 / Grupo Clarín S.A. (""Grupo Clarín"" or the ""Company"") - (BCBA:GCLA), the largest media company in Argentina, announced today its Nine Months and Third Quarter 2025 results. Figures in this...",https://www.milescitystar.com/ap_news/montana/grupo-clar-n-announces-nine-months-and-third-quarter-2025-results/article_a5a5e30f-8811-5dc7-a0b5-bf254c882ea3.html,Neutral,0.0
Newsdata.io,"TechCrunch Disrupt 2025: Yi Zhang Shares Her Experience. by Yi Zhang, MS in Information Systems ’27 This fall, I had the incredible opportunity to attend TechCrunch Disrupt 2025 alongside my fellow Student Ambassador Aisha Abdur Rahim. Walking into the Moscone Center, I felt the energy of thousands of founders, investors, and tech enthusiasts. As someone who joined Northeastern University’s MS in Information Systems [...]The post TechCrunch Disrupt 2025: Yi Zhang Shares Her Experience appeared first on Silicon Valley.",https://siliconvalley.northeastern.edu/techcrunch-disrupt-2025-yi-zhang-shares-her-experience/,Positive,0.85
Newsdata.io,"What to know about the crisis at chipmaker Nexperia that sent automakers scrambling. A battle for control of a little-known chipmaker has threatened global auto production by choking off the semiconductor supply chain, though there are signs the crisis is inching toward a resolution. The power struggle over Nexperia, a Chinese-owned Dutch semiconductor maker, highlights how technology supply chain vulnerabilities are squeezing auto makers, most notably forcing Honda [...]The post What to know about the crisis at chipmaker Nexperia that sent automakers scrambling appeared first on MACAU DAILY TIMES 澳門每日時報.",https://macaudailytimes.com.mo/what-to-know-about-the-crisis-at-chipmaker-nexperia-that-sent-automakers-scrambling.html,Negative,-0.75
Newsdata.io,"The London Company Large Cap Portfolio (Vs. R1000V) Q3 2025 Commentary. Q3 market update for the London Company Large Cap portfolio. Review performance vs. the Russell 1000, key stock drivers, and our outlook on the economy.",https://seekingalpha.com/article/4841603-the-london-company-large-cap-portfolio-vs-r1000v-q3-2025-commentary,Neutral,0.0
Newsdata.io,"Wall Street ends sharply higher; Nvidia and Palantir lead AI surge. WALL Street rallied on Monday, led by big gains in Nvidia, Palantir and other heavyweight AI-related companies following progress in Washington to end a record government shutdown. Read full story",https://www.thestar.com.my/business/business-news/2025/11/11/wall-street-ends-sharply-higher-nvidia-and-palantir-lead-ai-surge,Positive,0.95
Newsdata.io,"We do AI integration better than the big guys, says Extreme Networks CEO Ed Meyercord. Ed Meyercord, Extreme Networks CEO, joins 'Fast Money' to talk how Extreme Networks is carving out an identity in this market.",https://biztoc.com/x/d8b66abbef4b38a2,Positive,0.85
Newsdata.io,"Morse Micro Expands To Melbourne And Appoints Alex Talevski As Senior VP Of Platform, Products And AI. In October, ChannelNews reported that the CEO of Swann Communications, Alex Talevski, was departing the company. Today, Morse Micro has announced the appointment of Talevski as Senior Vice President of Platform, Products and AI. The company describes itself as the global leader in Wi-Fi HaLow silicon solutions. Talevski will open Morse Micro’s third Australian office,... Read More",https://www.channelnews.com.au/morse-micro-expands-to-melbourne-and-appoints-alex-talevski-as-senior-vp-of-platform-products-and-ai/,Positive,0.75
Newsdata.io,"Marc Stein: Bucks coach Doc Rivers, asked to reflect .... Marc Stein: Bucks coach Doc Rivers, asked to reflect ...",https://ca.sports.yahoo.com/news/marc-stein-bucks-coach-doc-001857786.html,Neutral,0.0
Newsdata.io,"Self-Heating Catalyst Cleans Antibiotic Pollution. Scientists have developed a fast, energy-efficient method to create an iron-carbon (Fe/C) catalyst that can remove antibiotic pollutants from both",https://www.miragenews.com/self-heating-catalyst-cleans-antibiotic-1567727/,Positive,0.85
Newsdata.io,"Goldman Sachs Upgrades India to ‘Overweight,’ Citing Earnings Revival and Policy Support. Global investment bank Goldman Sachs has upgraded India’s equity market outlook to “overweight” from “neutral,” reversing its October 2024 downgrade. The firm cited a sharp improvement in corporate earnings momentum and a raft of policy tailwinds that it said are set to bolster growth through 2026. The brokerage has set a year-end 2026 target of [...]The post Goldman Sachs Upgrades India to ‘Overweight,’ Citing Earnings Revival and Policy Support appeared first on Tekedia.",https://www.tekedia.com/goldman-sachs-upgrades-india-to-overweight-citing-earnings-revival-and-policy-support/,Positive,0.9
Newsdata.io,"Sands China leads tech enterprise trip to Lisbon. Sands China Ltd. is currently leading a 38-member delegation to Lisbon, Portugal, for a five-day “Macao Technological Innovation Exploration in Lisbon” program, which began yesterday. The delegation includes representatives from 25 DSEDT-certified Macau enterprises and incubation centers. The trip also features participation in the Web Summit, which takes place from November 10–13 in Lisbon. Moreover, [...]The post Sands China leads tech enterprise trip to Lisbon appeared first on MACAU DAILY TIMES 澳門每日時報.",https://macaudailytimes.com.mo/sands-china-leads-tech-enterprise-trip-to-lisbon.html,Neutral,0.0
Newsdata.io,"Beach Electrical Highlights the Importance of Electrical Panel Upgrades in Scotts Valley, CA. Image: https://www.abnewswire.com/upload/2025/11/95d7eb67296422307e78a3a2ffae7fb7.jpgYour home's electrical panel is the central hub of its power system, working silently 24/7 to safely distribute electricity to every light, outlet, and appliance. Because it is often tucked away in a garage or closet, it is easy",https://www.openpr.com/news/4262746/beach-electrical-highlights-the-importance-of-electrical-panel,Neutral,0.0
Newsdata.io,‘Recipe for tragedy’: Aus expert’s Tesla fear. An Aussie motoring expert has delivered a grim assessment of Tesla’s newest and much-hyped piece of car technology.,https://www.news.com.au/technology/motoring/motoring-news/recipe-for-tragedy-government-adviser-warns-about-teslas-fsd/news-story/01f24a38641aacb95965de7760bb6a50?from=rss-basic,Negative,-0.9
Newsdata.io,"Marine veteran hikes 25 hours straight across Washington County to raise awareness, money for nonprofits. Marine veteran Nick Stewart is hiking 25 hours straight across Washington County to raise money for veteran nonprofits on the Marine Corps' birthday.",https://www.tmj4.com/news/washington-county/marine-veteran-hikes-25-hours-straight-across-washington-county-to-raise-awareness-and-money-for-veteran-nonprofits,Positive,0.85
Newsdata.io,"SF-Based Furnished Apartment Rental Startup Sonder Shuts Down, Declares Bankruptcy. Sonder, the San Francisco-based rival to Airbnb that had established a lucrative partnership with Marriott last year, has now lost that partnership and is shutting down entirely.",https://sfist.com/2025/11/10/sf-based-furnished-apartment-rental-startup-sonder-shuts-down-declares-bankruptcy/,Negative,-0.95
Newsdata.io,"Residents and Mayors of Cerro Navia, La Cisterna, and Quilicura Call for Immediate Intelligence Operations to Disband Armed Groups. El CiudadanoOriginal article: Vecinos y alcaldes de Cerro Navia, La Cisterna y Quilicura exigen «operaciones de inteligencia inmediatas» para desarticular a grupos armados In a letter addressed to President Gabriel Boric, security committees from Cerro Navia, along with Mayor Mauro Tamayo and the mayors of La Cisterna, Joel Olmos, and Quilicura, Paulina Bobadilla, urged the government [...]La entrada Residents and Mayors of Cerro Navia, La Cisterna, and Quilicura Call for Immediate Intelligence Operations to Disband Armed Groups se publicó primero en El Ciudadano.",https://www.elciudadano.com/en/residents-and-mayors-of-cerro-navia-la-cisterna-and-quilicura-call-for-immediate-intelligence-operations-to-disband-armed-groups/11/10/,Negative,-0.75
Newsdata.io,"Why ‘Pluribus' has a perfect score on Rotten Tomatoes. It’s not every day a new television series boasts a perfect 100% rating on Rotten Tomatoes, but the new Apple TV sci-fi drama “Pluribus” is earning raves from critics and fans alike.The series, whose first two episodes premiered on Nov. 7, tells the story of Carol Sturka (Rhea Seehorn), a grumpy romance-fantasy author who finds herself among the dozen or so people tasked with saving the world after an alien virus puts everyone else into a happy hive mind.“Pluribus” was created by Vince Gilligan, the mastermind behind “Breaking Bad” and “Better Call Saul.” His new series grapples with questions about humanity, technology and contentment: If the creepy hive mind — like Aldous Huxley’s fictional soma drug in the classic dystopian novel “Brave New World” — makes everyone happier, maybe it’s OK?Rhea Seehorn in “Pluribus.”Anna Kooris / Apple TV +Seehorn, a familiar face to Gilligan fans thanks to her breakout role as Kim Wexler in “Better Call Saul,” brings her comic sensibilities to Carol, whose misanthropic nature makes her an odd candidate to save humanity.Gilligan sets the series in and around Albuquerque, New Mexico, the same setting as “Better Call Saul” and “Breaking Bad.” Those fascinated by UFO folklore also know the general area as the home of the 1947 Roswell Incident.Read on to hear what critics and viewers have said so far about “Pluribus.”What have critics said about ‘Pluribus’?Since it debuted on Nov. 7, critics have raved about “Pluribus” with many celebrating the continued collaboration between Gilligan and Seehorn.The show currently has a critic’s rating of 100%.Linda Holmes of NPR called the show a “brutal watch” at times, noting how “Carol finds herself deep in grief, walking through empty buildings, driving deserted neighborhoods, experiencing the arid desolation of a frictionless life.“But the collaboration between Gilligan and Seehorn,” Holmes continues, “also is built on how funny she is, how perfectly suited to both his willingness to plumb deep wells of sadness and the playfulness.”Joel Keller of Decider agreed the show’s heaviness is offset by its playful tone, writing, “‘Pluribus’ is creepy and tension-filled and funny and dramatic and really weird.”While several critics noted the pacing of “Pluribus” can be slow at times, most, like Los Angeles Times critic Robert Lloyd, promised the show ultimately delivers.“After quickly establishing the premise, Gilligan shifts into low gear; this is a slow series, yet never a boring one,” writes Lloyd, adding, “Great tracts of time pass without dialogue. For most of the way it’s Seehorn’s show, and she’s marvelous — running through a range of emotions, confused, clever, resigned and determined by turns, as she navigates (as they say in the comics) a world she never made, an angry person beating against a sea of contentment, a complicated person in a one-speed society.”Nicholas Quah of Vulture also urged viewers to stick with the series, writing, “You owe it to yourself to give ‘Pluribus’ a chance. Something glorious is gestating inside this entrancing piece of television, and to experience its full effect, you have to trust the process.”Chase Hutchinson of the Seattle Times praised the series for asking challenging questions.“The more it goes on, the more ‘Pluribus’ becomes a show of immense, urgent feeling, one that grapples with the terrors of growing numb to loss. It’s about survival versus resistance, compliance versus conflict, fantasy versus reality, and whether a false happiness is worth losing all of who you were for.“Carol is a bit of a grump,” he writes, “but she’s our grump, a graceful sliver of humanity’s complexity in a world that’s seeking to flatten it.”What have fans said about ‘Pluribus’?Fan reviews on Rotten Tomatoes have also been mostly glowing. The show currently boasts an 84% rating from audiences at home.“Vince Gilligan is the greatest TV writer/show runner of the Gen X cohort. The pilot is original, riveting, mysterious, funny and tragic, all at the same time. I cannot remember being so engaged in a story, at least since his last masterpiece, ‘Better Call Saul,’” wrote one.“I was hooked from the beginning. Kept up the pace. Kept up the excitement so far threw (sic) the first 2 episodes ... The acting is superb! Finally something exciting to watch! Thank you,” another agreed.Not all viewers were happy with “Pluribus.” A handful said they were disappointed by the show and confused by all its glowing reviews.“I went in knowing nothing about this show plus I’m a massive sci-fi fan but I just don’t understand the hype here,” wrote one in part, adding, “It’s like people’s body were taken over and forced to give 5 stars.”This story first appeared on TODAY.com. More from TODAY:Why does Kim Kardashian’s new show ‘All’s Fair’ have a 0 on Rotten Tomatoes?The true story of John Wayne Gacy that inspired ‘Devil in Disguise’Rob Kardashian now: All about his life and return to ‘The Kardashians’",https://www.nbcdfw.com/entertainment/entertainment-news/pluribus-perfect-score-rotten-tomatoes/3943529/,Positive,0.92
Newsdata.io,"CoreWeave Doubled Revenue, But Here’s Why It’s Lowering Its Outlook for the Year. While the AI-focused data center operator exceeded Wall Street’s expectations, a delay will dent earnings, the company warned.",https://www.inc.com/melissa-angell/coreweave-doubled-revenue-but-heres-why-its-lowering-its-outlook-for-the-year/91262224,Negative,-0.4
Newsdata.io,"NDIC Strengthens Legal Powers to Prosecute Bank Failure Culprits, Expedite Liquidation of Failed Banks. The Nigeria Deposit Insurance Corporation (NDIC) says it has significantly fortified its legal and regulatory framework to improve the liquidation of failed banks and ensure that individuals responsible for the collapse of financial institutions are held accountable. In a statement issued on Sunday by its Head of Communication and Public Affairs, Hawwau Gambo, NDIC’s Managing [...]The post NDIC Strengthens Legal Powers to Prosecute Bank Failure Culprits, Expedite Liquidation of Failed Banks appeared first on Tekedia.",https://www.tekedia.com/ndic-strengthens-legal-powers-to-prosecute-bank-failure-culprits-expedite-liquidation-of-failed-banks/,Positive,0.75
Newsdata.io,"Paramount plans another 1,600 layoffs as David Ellison team digs in. Tech scion David Ellison marked his 96th day running Paramount by disclosing an upbeat financial outlook for next year and a plan to cut an additional 1,600 workers.",https://www.latimes.com/entertainment-arts/business/story/2025-11-10/paramount-more-layoffs-david-ellison,Negative,-0.5
Newsdata.io,"Paramount plans another 1,600 layoffs as David Ellison team digs in. Tech scion David Ellison marked his 96th day running Paramount by disclosing an upbeat financial outlook for next year and a plan to cut an additional 1,600 workers.",https://ca.finance.yahoo.com/news/paramount-plans-another-1-600-001658391.html,Negative,-0.55
Newsdata.io,"Hit back at Trump’s assault on democracy by repealing Colorado’s independent Redistricting Commission (Letters). ""When President Trump directed Republican-controlled states to redistrict ahead of the 2026 mid-term elections in order to give the Republicans in Congress additional seats, he blew the non-partisan systems completely up that had been adopted by several states."" -- William C. (Billy) Compton, Lakewood",https://www.denverpost.com/2025/11/10/colorado-redistricting-commission-congress-members-non-partisan-texas-california/,Negative,-0.8
