source,text,url,sentiment_label,sentiment_score
Wired,"AI Is Not God. In recent times, there have been two techno-religious awakenings. Here comes the third?",https://www.wired.com/story/ai-religion-new-church-find-god/,Neutral,-0.3
Gizmodo.com,Welcome to the ‘Jobless Growth’ Economy. Companies counting on AI are closing the door on entry-level workers.,https://gizmodo.com/welcome-to-the-jobless-growth-economy-2000673236,Negative,-0.9
The Verge,"An eye implant and smart glasses restore some lost vision. Several dozen patients regained some of their vision thanks to an implant inside their eye paired with a set of smart glasses. The study was published Monday in The New England Journal of Medicine, and researchers report that patients could see well enough us…",https://www.theverge.com/news/802905/eye-implant-smart-glasses-restores-vision,Positive,0.9
The Verge,"Meet Mico, Microsoft’s AI version of Clippy. It’s been nearly 30 years since Microsoft’s Office assistant, Clippy, first graced our screens as an annoying paperclip. After the Groucho-browed interruptions of Clippy came to an end in 2001 with Office XP, Microsoft tried to revive the spirit of an assista…",https://www.theverge.com/news/804106/microsoft-mico-copilot-ai-assistant-clippy,Neutral,-0.2
Business Insider,Why Goldman's CEO thinks the bank will have more people in 10 years — not less — thanks to AI. Many have predicted Wall Street could lose jobs because of artificial intelligence. David Solomon thinks the opposite — here's why.,https://www.businessinsider.com/goldman-ceo-david-solomon-ai-headcount-investment-spending-2025-10,Positive,0.8
Wired,"Mark Cuban Would Still Have Dinner With Donald Trump. The billionaire investor campaigned for Kamala Harris, but thinks tech execs have a “moral imperative” to play nice with the president. Why? It’s good business.",https://www.wired.com/story/the-big-interview-podcast-mark-cuban-cost-plus-drug-company/,Neutral,0.05
The Verge,"Tech left teens fighting over scraps, and now it wants those too. Right now, there are robots stocking convenience store shelves in Japan. We haven't embraced that tech here in America yet, but it's hard to imagine 7-11 or Walmart won't at least experiment with it soon. Walmart gave up on its shelf-scanning robots in 2020, …",https://www.theverge.com/report/806728/tech-left-teens-fighting-over-scraps-robots-taking-jobs,Negative,-0.7
Yahoo Entertainment,"This could be 'the best growing technology company': Here's why. The artificial intelligence (AI) trade is top of mind for investors as US stocks (^DJI, ^GSPC, ^IXIC) trade at record highs. Niles Investment Management...",https://finance.yahoo.com/video/could-best-growing-technology-company-210000694.html,Positive,0.85
Yahoo Entertainment,"Nobel economist warns of AI dangers. A winner of this year’s Nobel prize in economics warned Monday that artificial intelligence offers ""amazing possibilities"" but should be regulated because of...",https://www.yahoo.com/news/articles/nobel-economist-warns-ai-dangers-194529501.html,Negative,-0.5
Gizmodo.com,"Werner Herzog on AI-Generated Movies: ‘They Look Completely Dead’. Herzog spoke with Conan O'Brien about the concept of truth and why AI is a ""nemesis.""",https://gizmodo.com/werner-herzog-on-ai-generated-movies-they-look-completely-dead-2000665025,Negative,-0.85
Gizmodo.com,Prince Harry and Steve Bannon Join Forces Against Superintelligence Development. An anti-superintelligence letter was signed by more than a thousand public figures from all industries and political leanings.,https://gizmodo.com/prince-harry-and-steve-bannon-join-forces-against-superintelligence-development-2000675466,Neutral,0.0
Kotaku,"Death Stranding Director Hideo Kojima Embraces ‘Creating Together With AI’. Kojima paints an optimistic future where we can use planet-killing plagiarism machines to ‘boost efficiency’
The post Death Stranding Director Hideo Kojima Embraces ‘Creating Together With AI’ appeared first on Kotaku.",https://kotaku.com/hideo-kojima-metal-gear-solid-death-stranding-ai-2000636622,Negative,-0.7
Wired,Can AI Avoid the Enshittification Trap?. Cory Doctorow’s theory of “enshittification” explains how tech platforms rot from within. As AI grows more profitable—and powerful—it risks the same fate.,https://www.wired.com/story/can-ai-escape-enshittification-trap/,Negative,-0.6
Fox News,"Fox News AI Newsletter: Dems demand 'robot tax'. The Fox News Artificial Intelligence Newsletter brings you the latest news on the emerging technology every Saturday, highlighting top stories.",https://www.foxnews.com/tech/ai-newsletter-dems-demand-robot-tax,Neutral,0.1
BBC News,"The new AI arms race changing the war in Ukraine. Both Ukraine and Russia use AI in battle, but removing human decision-making comes with risks.",https://www.bbc.com/news/articles/cly7jrez2jno,Negative,-0.5
The Verge,Google Drive adds AI to detect ransomware before it spreads. Google Drive for desktop is adding ransomware detection using an AI model trained on “millions of real-world ransomware samples” that will “look for signals that a file has been maliciously modified.” When Google’s AI believes it has detected ransomware activ…,https://www.theverge.com/news/787815/google-ai-ransomware-drive-detect,Positive,0.8
Gizmodo.com,"GM Unveils Electric SUV With ‘Eyes-Off’ Driving. As EV demand drop begins, GM is betting on AI to spur sales",https://gizmodo.com/gm-unveils-electric-suv-with-eyes-off-driving-2000675536,Neutral,0.1
The Verge,"Hollywood has no idea what to do about AI. This is an excerpt of Sources by Alex Heath, a newsletter about AI and the tech industry, syndicated just for The Verge subscribers once a week. This week, I got an up-close look at how far apart Silicon Valley and Hollywood are on what to do about AI. First,…",https://www.theverge.com/ai-artificial-intelligence/798496/hollywood-openai-training-netflix-paramount-warner,Negative,-0.5
The Verge,"New York bans AI-enabled rent price fixing. On Thursday, New York Gov. Kathy Hochul signed into law legislation banning the use of price-fixing software by landlords to set rental rates. New York is the first state to outlaw algorithmic pricing by landlords, following a number of city-wide bans in Jers…",https://www.theverge.com/news/801205/new-york-rent-price-fixing-ban-software,Positive,0.7
BBC News,"ChatGPT's new browser has potential, if you're willing to pay. OpenAI hopes to upend the browser market currently dominated by Google Chrome, but it depends on paid users.",https://www.bbc.com/news/articles/c20pdy1exxvo,Positive,0.5
Business Insider,"AI is supposed to kill jobs. Instead, AI companies are hiring in droves, fueling a resurgence of Silicon Valley offices.. Some AI executives are predicting huge job losses. Yet, AI companies are hiring so much it's boosting Silicon Valley's office market.",https://www.businessinsider.com/ai-supposed-kill-jobs-instead-hiring-office-boom-2025-10,Positive,0.65
Business Insider,"As the US tightens restrictions on foreign workers, the rest of the world scrambles to lure top talent. From Canada to South Korea, the world is racing to attract the best and brightest as the Trump administration cracks down on foreign workers.",https://www.businessinsider.com/trump-foreign-worker-restrictions-h1b-visa-foreign-talent-recruitment-2025-9,Neutral,-0.1
Wired,"How ByteDance Made China’s Most Popular AI Chatbot. An AI chatbot developed by TikTok's parent company, ByteDance, is now more popular than DeepSeek. The feat proves that user-friendly design often matters more than having the most advanced AI model.",https://www.wired.com/story/bytedance-doubao-chatbot-popularity/,Positive,0.85
The Verge,OpenAI partners with Broadcom to produce its own AI chips. OpenAI is teaming up with Broadcom to produce its own computer chips to power its AI data centers. The deal is the latest in a series of partnerships designed to reduce the company’s reliance on Nvidia and secure enough computing power to fuel apps like ChatG…,https://www.theverge.com/news/798827/openai-broadcom-custom-ai-chips,Positive,0.6
The Verge,"Why world models are the next big thing in AI. This is an excerpt of Sources by Alex Heath, a newsletter about AI and the tech industry, syndicated just for The Verge subscribers once a week. Around the middle of last year, Pim de Witte started reaching out to a handful of prominent AI labs to see if they…",https://www.theverge.com/column/801370/ai-world-models-general-intuition-medal,Positive,0.7
The Verge,"Nike designed new gear to keep athletes cool in a warming world. Nike is showing off new performance apparel today that it says it designed with climate change in mind. It introduced its new Aero-FIT performance cooling technology today, which it says will make its debut in football kits Nike federations wear in 2026.  The…",https://www.theverge.com/news/805823/nike-peformance-apparel-heat-football,Positive,0.8
Fox News,"AI jobs that pay $200K or more. Instead of fearing what comes next with artificial intelligence, think outside of the box. Here are high-earning AI jobs that don't require a computer science degree.",https://www.foxnews.com/tech/ai-jobs-pay-200k-more,Positive,0.9
The Verge,"Fictional gadget reviews: exploring the latest in fantasy and sci-fi tech. Modern gadgets are all well and good, but sometimes things get more exciting when you enter the realm of fantasy. And the worlds of gaming, TV, and film often feature extremely cool gadgets that we just wish were real, whether it’s an impossible VR headset or…",https://www.theverge.com/entertainment/801966/fictional-gadget-reviews,Positive,0.7
Fox News,Fox News AI Newsletter: Trump order harnesses AI to fight childhood cancer. Executive order signed by President Donald Trump tasks Robert F. Kennedy Jr.'s MAHA Commission with using AI to find new cures for childhood cancers.,https://www.foxnews.com/tech/ai-newsletter-trump-order-harnesses-ai-fight-childhood-cancer,Positive,0.95
The Verge,"Tales from the AI hiring frenzy. This is an excerpt of Sources by Alex Heath, a newsletter about AI and the tech industry, syndicated just for The Verge subscribers once a week. The billboard didn't say ""Listen Labs."" It didn't say anything about hiring. It consisted of just a plain white ba…",https://www.theverge.com/column/791572/ai-hiring-frenzy-startup-challenges,Neutral,0.1
The Verge,"The AI sexting era has arrived. This is The Stepback, a weekly newsletter breaking down one essential story from the tech world. For more on AI and the industry's power dynamics and societal implications, follow Hayden Field. The Stepback arrives in our subscribers' inboxes at 8AM ET. Opt i…",https://www.theverge.com/column/802022/ai-sexting-openai-chatbot-chatgpt,Neutral,0.0
Wired,"19 Best Prime Day Tech Deals. Take advantage of these discounts, courtesy of Amazon's latest sale event, and nab WIRED's favorite tech gadgets.",https://www.wired.com/story/best-prime-day-tech-deals-october-2025/,Positive,0.8
The Verge,"ICE is building a social media panopticon. As Immigration and Customs Enforcement carries out raids across the country, the agency is working rapidly to expand an online surveillance system that could potentially track millions of users on the web. Federal records uncovered by The Lever reveal that IC…",https://www.theverge.com/policy/806425/ice-social-media-surveillance-free-speech-assault,Negative,-0.7
Wired,The Worst Thing About AI Is That People Can’t Shut Up About It. A plea from WIRED’s top boss: Say less.,https://www.wired.com/story/ai-journalism-worst-thing-about-ai/,Negative,-0.8
The Verge,"New California law requires AI to tell you it’s AI. A bill attempting to regulate the ever-growing industry of companion AI chatbots is now law in California, as of October 13th. California Gov. Gavin Newsom signed into law Senate Bill 243, billed as “first-in-the-nation AI chatbot safeguards” by state senator…",https://www.theverge.com/news/798875/california-just-passed-a-new-law-requiring-ai-to-tell-you-its-ai,Neutral,0.1
