source,text,url,predicted_sentiment,sentiment_score
Newsdata.io,"AI Investments Exposed: The Shocking Circular Money Problem Behind SoftBank and OpenAI’s $1 Billion Deal. BitcoinWorldAI Investments Exposed: The Shocking Circular Money Problem Behind SoftBank and OpenAI’s $1 Billion DealThe recent announcement of SoftBank and OpenAI’s 50-50 joint venture, Crystal Intelligence, sent shockwaves through the tech investment world. But beneath the surface of this seemingly straightforward enterprise AI expansion lies a disturbing pattern of circular money flows that could undermine the entire AI investment ecosystem. As cryptocurrency investors who understand real economic value creation, [...]This post AI Investments Exposed: The Shocking Circular Money Problem Behind SoftBank and OpenAI’s $1 Billion Deal first appeared on BitcoinWorld.",https://bitcoinworld.co.in/ai-investments-circular-money-softbank-openai/,Negative,-0.85
Newsdata.io,"US declares partial suspension of sanctions on Syria after historic meeting. Ahmed al-Sharaa and Donald Trump meeting was first summit between a US and Syrian leader at the White House since 1946The US has announced a partial suspension of sanctions on Syria after a historic meeting in Washington DC between its new leader, Ahmed al-Sharaa, and Donald Trump.Monday’s meeting was the first summit between a US and Syrian leader at the White House since 1946. The meeting is part of a remarkable turnaround in US-Syrian relations after the fall of Bashar al-Assad, who had prosecuted a deadly civil war in the country from 2011 until his forces collapsed in December 2024. Continue reading...",https://www.theguardian.com/world/2025/nov/10/us-declares-partial-suspension-of-sanctions-on-syria-after-historic-meeting,Positive,0.8
Newsdata.io,Red Fort blast: Amit Shah says multiple agencies probing incident. Shah spoke to Intelligence Bureau (IB) chief Tapan Deka and Delhi Police commissioner Satish Golchha to take stock of the situation,https://www.hindustantimes.com/cities/delhi-news/red-fort-blast-amit-shah-says-multiple-agencies-probing-incident-101762803082727.html,Negative,-0.45
Newsdata.io,US declares partial suspension of sanctions on Syria after historic meeting. Ahmed al-Sharaa and Donald Trump meeting was first summit between a US and Syrian leader at the White House since 1946,https://ca.news.yahoo.com/us-declares-partial-suspension-sanctions-235508303.html,Positive,0.55
Newsdata.io,"Polaris Bank Emerges MSME Digital Bank of the Year. Polaris Bank has emerged the MSME Digital Bank of the Year (Inclusive Growth) at the second edition of the MSME Finance & CEO Awards held recently in Lagos. The event, organised",https://www.thisdaylive.com/2025/11/11/polaris-bank-emerges-msme-digital-bank-of-the-year/,Positive,0.9
Newsdata.io,"Changan Automobile and Yango Group forge a strategic partnership to drive smart mobility across Africa and the Middle East. News Ghana, Latest Updates and Breaking News of Ghana, AMA, https://www.newsghana.com.gh/changan-automobile-and-yango-group-forge-a-strategic-partnership-to-drive-smart-mobility-across-africa-and-the-middle-east/Changan Automobile has announced the signing of a strategic cooperation agreement with Yango Group, a UAE-based technology company, marking a new milestone in Changan’s ongoing expansion across the Middle East and Africa (MEA). The signing ceremony took place at Changan’s Middle East and Africa headquarters, bringing together senior executives from both organisations. The event was [...] News Ghana, Latest Updates and Breaking News of Ghana, AMA, https://www.newsghana.com.gh/changan-automobile-and-yango-group-forge-a-strategic-partnership-to-drive-smart-mobility-across-africa-and-the-middle-east/",https://www.newsghana.com.gh/changan-automobile-and-yango-group-forge-a-strategic-partnership-to-drive-smart-mobility-across-africa-and-the-middle-east/,Positive,0.85
Newsdata.io,"HDFC Defence Fund increase stake in Bharat Forge, Eicher Motors and 1 other, trims exposure in 4 stocks in October. HDFC Defence Fund adjusted its holdings in October. The fund increased its investment in Bharat Forge, Eicher Motors, and Astra Microwave Products. It also reduced its stake in BEML, Dee Development Engineers, Avalon Technologies, and JNK India. A complete exit was made from Techno Electric & Engineering Company. The fund's assets under management grew to Rs 7,556 crore.",https://economictimes.indiatimes.com/mf/analysis/hdfc-defence-fund-increase-stake-in-bharat-forge-eicher-motors-and-1-other-trims-exposure-in-4-stocks-in-october/articleshow/125240885.cms,Neutral,0.0
Newsdata.io,"Net zero is the right destination, but the road we’re on is broken. Australia must learn from the global reset already underway. We need an all-technologies approach that prioritises performance over ideology.",https://www.afr.com/policy/energy-and-climate/net-zero-is-the-right-destination-but-the-road-we-re-on-is-broken-20251111-p5n9c2,Negative,-0.55
Newsdata.io,"Marines mark 250th anniversary with celebration in Lincoln Park. The United States Marine Corps marked its 250th anniversary Monday, with veterans and active-duty Marines reflecting on centuries of service and the unbreakable bonds.",https://www.wxyz.com/news/marines-mark-250th-anniversary-with-celebration-in-lincoln-park,Positive,0.85
Newsdata.io,"Baku Metro Partners with Škoda, Stadler, and Chinese Supplier for Next-Generation Train Fleet Expansion and Modernization: New Update. Baku Metro Partners with Škoda, Stadler, and Chinese Supplier for Next-Generation Train Fleet Expansion and Modernization: New UpdateBaku Metro is partnering with three leading global railway manufacturers—Škoda from the Czech Republic, Stadler from Switzerland, and a prominent Chinese supplier— to significantly expand and modernize its fleet.The post Baku Metro Partners with Škoda, Stadler, and Chinese Supplier for Next-Generation Train Fleet Expansion and Modernization: New Update appeared first on Travel And Tour World.",https://www.travelandtourworld.com/news/article/baku-metro-partners-with-skoda-stadler-and-chinese-supplier-for-next-generation-train-fleet-expansion-and-modernization-new-update/,Positive,0.45
Newsdata.io,"Thanks to the Work of UIC Researchers, Five Vietnam War MIAs Come Home. Center for the Recovery and Identification of the Missing helps recover servicemen missing in Laos.",https://www.newswise.com/articles/thanks-to-the-work-of-uic-researchers-five-vietnam-war-mias-come-home/?sc=rsla,Positive,0.9
Newsdata.io,Santa Cruz County releases draft battery energy storage ordinance. Santa Cruz County has published a draft ordinance establishing local rules for battery energy storage system projects and its staff will seek permission from the Board of Supervisors later this month to start the estimated yearlong process of getting it codified.,https://www.santacruzsentinel.com/2025/11/10/santa-cruz-county-releases-draft-battery-energy-storage-ordinance/,Neutral,0.0
Newsdata.io,"Researchers isolate memorization from reasoning in AI neural networks. Looking ahead, if the information removal techniques receive further development in the future, AI companies could potentially one day remove, say, copyrighted content, private information, or harmful memorized text from a neural network without destroying the model’s ability to perform transformative tasks. However, since neural networks store information in distributed ways that are still not [...]",https://startupnews.fyi/2025/11/11/researchers-isolate-memorization-from-reasoning-in-ai-neural-networks/,Neutral,0.25
Newsdata.io,Lovable says it's nearing 8 million users as the year-old AI coding startup eyes more corporate employees - TechCrunch. Lovable says it's nearing 8 million users as the year-old AI coding startup eyes more corporate employees TechCrunchLovable says it’s nearing 8 million users as the year-old AI coding startup eyes more corporate employees Yahoo FinanceET in the Valley: Our mission is to empower the 99% who can’t code: Lovable cofounder The Economic TimesEurope’s AI unicorn Lovable rockets to $5B valuation at $100M ARR Tech Funding News,https://news.google.com/rss/articles/CBMi1gFBVV95cUxOMWExN3I5bHh4UGdTeWU4T0gyRzRrYkpxcE5sbHlGTVNiVS1lZnJteDZOVE5rWV92SFdaVS1Wa3kzeVMxSThaUGo4dm1MeVAtVWVNb3kyeExfektCeVFTNnJfdHR0WmhPejROT2NnZ0VhZTJRNm4zQ3BQbEhuRnlOTDM2ZHExZFVtLXJTaWViODFtdlM3d2JGUnl2REttNWJpOW5EOExHMWlqN1lpTU1ReEo4QTcteURvcWo0eHpKN1hsSzQ3RFJ5cEdScFV5eWVHa3NYbTZ3?oc=5,Positive,0.95
Newsdata.io,"Lovable says it’s nearing 8 million users as the year-old AI coding startup eyes more corporate employees. The platform has attracted an eclectic user base. More than half of Fortune 500 companies are using Lovable to ""supercharge creativity,"" according to Osika, who insisted retention remains strong.",https://techcrunch.com/2025/11/10/lovable-says-its-nearing-8-million-users-as-the-year-old-ai-coding-startup-eyes-more-corporate-employees/,Positive,0.9
Newsdata.io,Trump administration working on 50-year mortgage to increase home ownership. The Trump administration is working on a plan to introduce a 50-year fixed-rate mortgage with the goal of making homeownership more affordable.,https://www.upi.com/Top_News/US/2025/11/10/trump-administration-50-year-mortgage/9691762816299/,Positive,0.35
Newsdata.io,"Kelsey Grammer says his family are ""ecstatic"" about his new baby boy. The 70-year-old actor welcomed son Christopher into the world last month, and he insisted his loved ones - including children Faith, 12, Gabriel, 10, and eight-year-old James with wife Kayte Walsh, as well as Spencer, 41, Greer, 33, Mason, 23, and Jude, 20, from previously relationships - are happy with their famous dad's new arrival.",https://home.nzcity.co.nz/news/article.aspx?id=433675,Positive,0.93
Newsdata.io,"Power Supply: FG Gets €21m Energy Fund, Signs Deal with Germany. Emmanuel Addeh in Abuja The federal government has secured an agreement with Germany to fundamentally strengthen the technical foundations of its energy transition, especially with the receipt of €21 million",https://www.thisdaylive.com/2025/11/11/power-supply-fg-gets-e21m-energy-fund-signs-deal-with-germany/,Positive,0.9
Newsdata.io,"Parents of flood victims suing Camp Mystic for negligence. The lawsuit, filed Monday, alleges Camp Mystic officials’ lack of planning and stalled evacuation contributed to the deaths of several children and counselors.",https://www.ksat.com/news/texas/2025/11/10/parents-of-flood-victims-suing-camp-mystic-for-negligence/,Negative,-0.95
Newsdata.io,"Stock market today: Dow, S&P 500, Nasdaq hold steady after shutdown optimism sparks Wall Street rally. Stock futures held steady following a day of gains, with investors hopefully eyeing the end of the government shutdown.",https://au.finance.yahoo.com/news/stock-market-today-dow-sp-500-nasdaq-hold-steady-after-shutdown-optimism-sparks-wall-street-rally-235106718.html,Positive,0.85
Newsdata.io,"Meta introduces Omnilingual Automatic Speech Recognition, a suite of AI models providing automatic speech recognition capabilities for more than 1,600 languages. We're verifying your browserWe're verifying your browser",https://biztoc.com/x/b921df226ad2efa7,Neutral,0.05
Newsdata.io,Rush-hour blast kills 9 near Red Fort. Rush-hour blast kills 9 near Red Fort,https://timesofindia.indiatimes.com/india/rush-hour-blast-kills-9-near-red-fort/articleshow/125237112.cms,Negative,-1.0
Newsdata.io,"LinkedIn expands B2B marketing toolkit with enhanced event and measurement solutions. In a move to streamline virtual and hybrid event marketing, LinkedIn has rolled out new capabilities for LinkedIn Events, giving marketers end-to-end control—from creation and promotion to measurement and lead capture. The updates integrate with ON24, Cvent, and other marketing platforms, enabling precise audience targeting and improved ROI tracking.According to Sachin Sharma, director of marketing solutions at LinkedIn India, the event product is built to make the entire lifecycle—from awareness to conversion—seamless.“Pre-event, it helps generate leads and sign-ups with intelligent targeting. During the event, it supports live and web streaming directly within the platform. Post-event, it enables follow-ups through videos, snippets, and thought leadership content, all integrated into the same flow,” he says.Sharma emphasises that in the new marketing landscape, events must be hybrid. “Field events remain crucial, but virtual extensions are equally important. B2B event attendance has actually grown by 57% post-COVID. Marketers now see events as one of their most effective engagement tools.”Instead of treating events as one-off moments, LinkedIn’s platform aims to help marketers build continuous engagement that drives participation, attendance, and ultimately, pipeline growth.The latest updates to LinkedIn Events are designed to help marketers scale events of any size, reach the right audience, and measure impact across the funnel—on or off LinkedIn.A new whitepaper by LinkedIn’s B2B Institute, titled Easy to Find: Being Where B2B Buying Happens, highlights how expanding into underleveraged channels such as events can unlock incremental reach and revenue. By ensuring their brands are “physically available” through events, marketers make it easier for audiences to find and choose them.LinkedIn data shows that trusted brands that spark conversations and create buzz convert more leads, with events ranking among the most powerful tools for relationship-building. In fact, 95% of B2B marketers say in-person events are among their most effective tactics for driving direct sales, followed by online events (97%).Globally, LinkedIn is seeing strong adoption of its event solutions across tech and even select B2C-facing sectors such as financial services, government, and education.“Within B2B specifically, the biggest momentum is in technology—IT services, SaaS, and cloud—along with professional services such as consulting and cloud advisory. These are highly event-driven industries,” Sharma notes.Tackling B2B measurement and attribution challengesLinkedIn has also launched several new tools to help B2B marketers measure impact and tackle attribution complexity — a long-standing challenge in the sector. New enhancements to its Conversion API and a revenue attribution solution now enable marketers to link online engagement to offline conversions, including sales made through factories or workshops.“In B2C, attribution is relatively straightforward because sales cycles are short and decisions are quick,” Sharma explains. “In B2B, where cycles stretch from six months to a year, it’s far more complex to connect marketing impact to revenue.”The new tools let businesses share CRM signals directly with LinkedIn, enabling smarter targeting and campaign optimisation. “Using AI and machine learning, we analyse CRM data to understand who typically buys, when, and how — then use those insights to automate and optimise campaigns for better efficiency and profitability,” Sharma adds.LinkedIn has also introduced Conversion Value Optimisation, allowing businesses to focus on deals above a chosen threshold, and Lead Quality Optimisation, which prioritises high-value leads based on CRM insights.On the media side, the company has rolled out Brand Link and expanded its Connected TV (CTV) solutions — currently available in North America, with plans to bring them to India soon. These allow advertisers to use LinkedIn’s audience data to target full-screen TV ads across apps and OTT platforms.Why B2B needs a different playbookSharma underlines that B2B marketing requires a distinct approach — one that reflects longer buying cycles, group decision-making, and the need to prove value at every stage.“In B2B, there isn’t one buyer but a committee of decision-makers. Every purchase must be justified in terms of ROI, payback period, and overall business impact,” he says. The number of stakeholders involved in each deal has risen from seven to as many as thirteen, extending sales cycles to as long as twelve months in some categories.That complexity fundamentally changes how performance should be measured. “With B2B advertisers, impressions are just leading indicators. The real metrics are different at every stage,” Sharma explains.Top of the funnel: Measure brand lift and awareness among target audiences.Mid-funnel: Track engagement quality — document downloads, whitepaper reads, website revisits after ad exposure, or interactions with sales teams.Bottom of the funnel: Focus on lead quality, not just volume — whether they’re marketing-qualified, sales-ready, and aligned with your ideal customer profile.“Ultimately, B2B measurement is less about volume and more about value and velocity — how effectively marketing contributes to real pipeline impact,” Sharma says.The human side of B2B buyingNew research from LinkedIn and Bain & Company, conducted over the past two years, explores what drives ""viability"" in B2B— or why a brand is ultimately chosen from a shortlist. The findings reveal that emotional and relational drivers outweigh rational ones.“Most B2B brands focus on logic—cost, efficiency, and ROI—but decisions are often made based on defensibility,” Sharma says. “The biggest emotional driver we found was the confidence to say, ‘I can justify this decision if questioned.’ This, more than price or performance, significantly influences the decision-making process in B2B buying.""As marketing budgets tighten, the need for a full-funnel strategy that builds trust, accelerates decisions, and delivers measurable impact is stronger than ever.LinkedIn data shows that maintaining a consistent brand presence with high-value audiences drives a 10% lift in conversions, while brand-building content makes lead generation 1.4x more effective. Today, 88% of marketers say earning audience trust is as important as reach.",https://www.afaqs.com/news/digital/linkedin-expands-b2b-marketing-toolkit-with-enhanced-event-and-measurement-solutions-10645624,Positive,0.89
Newsdata.io,"Stock futures are little changed after AI trade roars back: Live updates. The Nasdaq Composite on Monday had its best day since May, with a roughly 2.3% gain, as investors bought the dip in AI names after last week's sell-off.",https://www.cnbc.com/2025/11/10/stock-market-today-live-updates.html,Positive,0.75
Newsdata.io,"Amazon’s 2025 Black Friday Onslaught: Decoding the Retail Giant’s Mega Sale Playbook. Amazon's 2025 Black Friday and Cyber Monday sales run from November 20 to December 1, offering millions of deals on tech, fashion, and more. With early access and competitive pricing, the event aims to dominate holiday shopping. Industry insiders note its strategic extension to capture early demand and outpace rivals.",https://www.webpronews.com/amazons-2025-black-friday-onslaught-decoding-the-retail-giants-mega-sale-playbook/,Positive,0.85
Newsdata.io,"Selecor Technologies forms Distribution Agreement with Veridian Chemicals to Expand Industrial Reach and Drive Growth in Sustainable Minerals.. Image: https://www.globalnewslines.com/uploads/2025/11/1762196434.jpg""We are excited to partner with Veridian Chemicals as our sales agent for targeted industrial markets with our Performance Products,"" said Terry O'Neal, President and COO of Good Earth Minerals.Selecor Technologies, LLC, a division of Good Earth Minerals, LLC",https://www.openpr.com/news/4262737/selecor-technologies-forms-distribution-agreement-with,Positive,0.88
Newsdata.io,"Nigeria And Trump’s Intervention: Time For Truth And Renewa. VALENTINE OZIGBO There is a video of me in 2018, when I first chaired Unusual Praise in Lagos — long before my foray into politics. That year, our leadership chose...The post Nigeria And Trump’s Intervention: Time For Truth And Renewa appeared first on Independent Newspaper Nigeria.",https://independent.ng/nigeria-and-trumps-intervention-time-for-truth-and-renewa/,Positive,0.55
Newsdata.io,"Stock futures are little changed after AI trade roars back: Live updates - CNBC. Stock futures are little changed after AI trade roars back: Live updates CNBCWall Street jumps, Nvidia and Palantir lead AI surge ReutersRallies for Nvidia and Big Tech help Wall Street nearly erase last week’s loss AP NewsLast Week’s Worst Performers Rebounded Sharply Monday The Wall Street JournalStock Movers: Nvidia, Eli Lilly, Centene Bloomberg.com",https://news.google.com/rss/articles/CBMid0FVX3lxTE9LbHFPSV9xOXEwSVB2aTdMYTlGYzBVM1FCN0I2NUlmSlVWVWl3TS1NTVBEekhxSkF3bHNid0xWS0hqQ216Y0Jab0psSzBQeVQ1OEpCNFN0QzFiWUJiOVRnTnFpT0VleF9ma3kzMkxWYjFQblVIbmlF0gF8QVVfeXFMUEJqY0NpaFA2NlBNbFJmMXEycGRQSXJVbVVocDdaWlM1WE9tU0pNOGtReHlZMklSWDFuRzFGX0hzVnNJa1dQT1hWRkhmNlpoTVpnc2RualJteDVHZThDV1BUdko2MlIxbXgwYXhHRU1KVm5mUGlta3BHc0xmSg?oc=5,Positive,0.98
Newsdata.io,AI is waging war on white-collar jobs. It won’t end well. What was once a haven is increasingly looking like a house of cards.,https://www.afr.com/technology/ai-is-waging-war-on-white-collar-jobs-it-won-t-end-well-20251111-p5n9ci,Negative,-0.95
Newsdata.io,"RusselSmith, DICON to advance Nigeria’s defence manufacturing capabilities. RusselSmith Nigeria Limited, an ISO-certified provider of innovative asset integrity and advanced manufacturing solutions for critical industries in Africa, has signed a strategic memorandum of understanding with the Defence Industries Corporation of NigeriaThe post RusselSmith, DICON to advance Nigeria’s defence manufacturing capabilities appeared first on The Guardian Nigeria News - Nigeria and World News.",https://guardian.ng/business-services/russelsmith-dicon-to-advance-nigerias-defence-manufacturing-capabilities/,Positive,0.78
